ID,endID,crrdr_d,all_pa_area_sqkm,all_pa_pct_overlap,nPAs,LCP_length_km,nKBAs,biomass_mean,biomass_min,biomass_max,mean_m,min_m,max_m,range_m,nCountries,Countries,name,iso_a3,are_km2,endnode_elevrange_m,endnode_pct_protected,StartNode_areakm2,StartNode_elevrange_m
Tecuani Piedra Cuachi,H0016,CORR1840,970.288589,5.801972936,1,88.95089714,0,38.89336589,8.624759674,106.1938858,531.627037,84.27545166,1822,1737.724548,1,MEX,Mexico,MEX,20.1,871.6506348,0,9.379961565,476.0447159
Tecuani Piedra Cuachi,H0034,CORR1836,970.288589,6.672920992,1,77.44391807,0,35.51462324,3.129200935,57.57103348,733.9899506,106.831604,1730,1623.168396,1,MEX,Mexico,MEX,5,547.4034424,0,9.379961565,476.0447159
Tecuani Piedra Cuachi,H0053,CORR1839,970.288589,6.007122204,1,86.28250237,1,44.20459874,4.680696964,69.67208099,776.5532465,106.831604,1910,1803.168396,1,MEX,Mexico,MEX,37.7,919,0,9.379961565,476.0447159
Los Corales del Rosario y San Bernardo,H0388,CORR0155,24168.30116,22.19956748,5,551.7560867,3,58.49439488,1.120000005,144.1230316,160.2853809,-1,1798,1799,1,COL,Colombia,COL,6.7,585,100,9.607853146,37
Los Corales del Rosario y San Bernardo,H0383,CORR0153,25371.07664,16.36961205,5,785.6709264,5,68.09037335,1.120000005,150.4792938,260.8124955,-1,2036,2037,1,COL,Colombia,COL,46.1,906.8863525,0,9.607853146,37
Los Corales del Rosario y San Bernardo,H0382,CORR0154,19947.82634,17.62972721,10,573.0341972,3,54.45258782,1.120000005,158.1468506,121.9183382,-1,1678.943237,1679.943237,2,"COL, PAN",Colombia,COL,22.6,469,99.56749186,9.607853146,37
Los Corales del Rosario y San Bernardo,H0381,CORR0151,25371.07664,15.98479751,5,804.6110688,5,68.68853045,1.120000005,150.4792938,286.726612,-1,1715,1716,1,COL,Colombia,COL,10.1,482,0,9.607853146,37
Los Corales del Rosario y San Bernardo,H0380,CORR0152,22983.50569,19.80853844,10,587.4960438,3,55.42959808,1.120000005,158.1468506,144.1192905,-1,1593,1594,2,"COL, PAN",Colombia,COL,6.7,494,100,9.607853146,37
Nancuchiname,H0346,CORR2191,1127.302346,12.92198006,3,44.47623771,2,43.96660776,1.169999957,97.64253998,293.7594339,8,2016,2008,1,SLV,El Salvador,SLV,8.4,826,0,9.608490316,13.08956289
Nancuchiname,H0340,CORR2192,1243.544215,4.88664443,3,129.6983332,1,48.11002419,1.169999957,92.83216858,594.0806066,8,1699,1691,2,"HND, SLV",El Salvador,SLV,5,431.7313232,0,9.608490316,13.08956289
Nancuchiname,H0325,CORR2193,1603.721083,5.620399985,6,145.9689647,3,42.58010326,1.169999957,100.4984055,524.7416973,8,1928,1920,2,"HND, SLV",El Salvador,SLV,15.9,975.682251,83.49733148,9.608490316,13.08956289
Nancuchiname,H0344,CORR2195,1542.358232,4.94832729,5,159.3542387,3,53.66774391,1.169999957,97.65390778,722.1369581,8,1845.994995,1837.994995,1,SLV,El Salvador,SLV,5,608.9749756,84.54636629,9.608490316,13.08956289
Nancuchiname,H0327,CORR2194,4694.849733,14.80444046,5,162.1471452,5,46.56515332,1.169999957,98.10607147,635.7244494,8,1943,1935,2,"HND, SLV",El Salvador,SLV,6.7,733,0,9.608490316,13.08956289
Parque Estatal de Kabah,H0011,CORR1959,46810.47211,36.37967769,10,662.1542137,4,72.58648164,3.888342381,116.7990341,296.8649895,42,1760,1718,2,"GTM, MEX",Mexico,MEX,5,450,0,9.627694564,36
Parque Estatal de Kabah,H0013,CORR1957,46810.47211,36.96957601,10,651.4877929,4,72.37358658,3.888342381,116.7990341,276.1968211,42,1852,1810,2,"GTM, MEX",Mexico,MEX,5,572,0,9.627694564,36
Parque Estatal de Kabah,H0010,CORR1958,46810.47211,36.63384019,10,657.504758,4,72.50637219,3.888342381,116.7990341,291.6496005,42,2098.760498,2056.760498,2,"GTM, MEX",Mexico,MEX,16.8,765,0,9.627694564,36
Parque Estatal de Kabah,H0005,CORR1960,47015.25476,34.59906389,9,700.2516527,5,71.11769191,3.888342381,115.5799408,276.529059,42,2433.680664,2391.680664,2,"GTM, MEX",Mexico,MEX,9.2,1236,0,9.627694564,36
Parque Estatal de Kabah,H0008,CORR1956,47929.01915,37.7799416,11,653.0805396,4,71.35960239,3.888342381,108.2663193,247.3121187,42,1833,1791,2,"GTM, MEX",Mexico,MEX,6.7,560,0,9.627694564,36
Aves de  El Paujil,H0478,CORR1553,6583.243565,38.07661512,4,87.86716615,1,112.0558393,67.52085114,157.9558411,899.4540364,231,1959,1728,1,COL,Colombia,COL,37.7,724,0,9.707999501,340.086853
Aves de  El Paujil,H0473,CORR1551,6583.243565,49.14033191,4,68.11787242,1,112.3147458,37.88239288,171.7902832,798.6215943,231,1664,1433,1,COL,Colombia,COL,7.5,465,0,9.707999501,340.086853
Aves de  El Paujil,H0460,CORR1555,2047.271409,8.585066351,4,121.0688203,2,68.85873637,3.182199955,161.2472992,437.0668028,123,1748.43457,1625.43457,1,COL,Colombia,COL,10.1,490.9589844,99.77563074,9.707999501,340.086853
Aves de  El Paujil,H0479,CORR1554,6583.243565,34.4678897,4,97.12008302,1,112.4316831,67.52085114,157.9558411,958.916123,231,1959,1728,1,COL,Colombia,COL,5,613,0,9.707999501,340.086853
Aves de  El Paujil,H0475,CORR1552,6583.243565,46.26671622,4,72.36981497,1,111.2413888,48.9470253,171.7902832,835.1845478,231,1675,1444,1,COL,Colombia,COL,5.9,433.0090332,0,9.707999501,340.086853
Las Orquideas,H0510,CORR0131,3394.315355,99.35269727,2,17.10422303,3,104.4825422,77.8264389,136.650528,743.1190364,342.405426,1547.817261,1205.411835,1,COL,Colombia,COL,5938.5,3184.241577,35.67929917,9.72373235,251.5809937
Las Orquideas,H0510,CORR0133,4734.738498,96.41526431,3,24.80927164,3,124.4856804,87.7131424,186.1692352,1333.691051,342.405426,2210.570801,1868.165375,1,COL,Colombia,COL,5938.5,3184.241577,35.67929917,9.72373235,251.5809937
Las Orquideas,H0439,CORR0135,4006.756518,56.99533474,2,35.3132691,3,96.56592335,29.39039612,135.0501556,1194.6266,313,1950,1637,1,COL,Colombia,COL,16.8,683,0,9.72373235,251.5809937
Las Orquideas,H0510,CORR0132,3849.48008,94.60359115,2,20.37808632,2,106.0738578,70.8143158,162.8508453,1115.497564,342.405426,1977,1634.594574,1,COL,Colombia,COL,5938.5,3184.241577,35.67929917,9.72373235,251.5809937
Las Orquideas,H0510,CORR0134,6658.302941,99.99820936,2,33.63596276,3,123.2824967,87.7131424,176.2538452,1542.082303,342.405426,2892,2549.594574,1,COL,Colombia,COL,5938.5,3184.241577,35.67929917,9.72373235,251.5809937
Marino las Baulas de Guanacaste,H0349,CORR0311,1533.491787,7.903562397,2,97.85498961,2,63.36891075,16.75919724,111.9588013,235.2123294,5,1774,1769,1,CRI,Costa Rica,CRI,15.9,513.31604,100,9.824806979,186
Marino las Baulas de Guanacaste,H0350,CORR0312,5120.15572,20.26626365,3,127.3987388,2,66.30241037,11.70009899,115.39711,426.1017212,5,1881,1876,1,CRI,Costa Rica,CRI,5,607,64.49062702,9.824806979,186
Marino las Baulas de Guanacaste,H0353,CORR0315,9471.147427,19.86535005,9,240.3140767,4,70.25686794,2.112913847,136.3749542,486.3196388,3,2215,2212,1,CRI,Costa Rica,CRI,169.2,1491.418457,90.57193592,9.824806979,186
Marino las Baulas de Guanacaste,H0351,CORR0313,5382.664308,15.24568132,6,177.9895105,3,65.78156339,2.112913847,113.8042831,264.3824968,3,1787,1784,1,CRI,Costa Rica,CRI,35.2,516.050415,96.60847685,9.824806979,186
Marino las Baulas de Guanacaste,H0352,CORR0314,6687.043674,18.25151634,8,184.6915775,3,67.13950076,2.112913847,117.8823624,309.952278,3,1783,1780,1,CRI,Costa Rica,CRI,29.3,624,97.67301636,9.824806979,186
Ing  Eugenio Echeverria Castellot no  2,H0010,CORR1905,46666.39282,56.34619212,9,426.5649534,5,68.03665191,3.888342381,116.7990341,416.5955312,42,2098.760498,2056.760498,2,"GTM, MEX",Mexico,MEX,16.8,765,0,9.985676885,42
Ing  Eugenio Echeverria Castellot no  2,H0052,CORR1904,45789.30093,60.51895432,9,389.385474,4,65.65251044,3.888342381,118.7107849,305.7333022,42,1837,1795,2,"GTM, MEX",Mexico,MEX,5.9,609,0,9.985676885,42
Ing  Eugenio Echeverria Castellot no  2,H0048,CORR1903,45789.30093,60.81596269,9,387.4255052,4,65.6762729,3.888342381,110.2702026,304.0742946,42,1699.957642,1657.957642,2,"GTM, MEX",Mexico,MEX,7.5,704.0334473,0,9.985676885,42
Ing  Eugenio Echeverria Castellot no  2,H0033,CORR1901,45789.30093,58.37594529,9,403.8029045,4,67.24242837,3.888342381,117.862175,355.1612078,42,1714,1672,2,"GTM, MEX",Mexico,MEX,5,361,0,9.985676885,42
Ing  Eugenio Echeverria Castellot no  2,H0013,CORR1902,46666.39282,57.14688698,9,420.5479883,5,67.76265466,3.888342381,116.7990341,394.8203424,42,1852,1810,2,"GTM, MEX",Mexico,MEX,5,572,0,9.985676885,42
Ejido El Chichonal,H0048,CORR1874,44516.47426,60.21180903,9,380.3059491,3,65.11635242,3.888342381,110.2702026,297.1596133,42,1699.957642,1657.957642,2,"GTM, MEX",Mexico,MEX,7.5,704.0334473,0,10.01918448,65
Ejido El Chichonal,H0008,CORR1875,46511.66929,57.74406491,10,415.0211788,4,65.59522771,3.888342381,108.2663193,345.857474,42,1833,1791,2,"GTM, MEX",Mexico,MEX,6.7,560,0,10.01918448,65
Ejido El Chichonal,H0033,CORR1872,44516.47426,57.74403993,9,396.7591715,3,66.75491061,3.888342381,117.862175,350.5741548,42,1714,1672,2,"GTM, MEX",Mexico,MEX,5,361,0,10.01918448,65
Ejido El Chichonal,H0013,CORR1871,45391.90584,56.54602838,9,413.276786,4,67.31239985,3.888342381,116.7990341,391.3077474,42,1852,1810,2,"GTM, MEX",Mexico,MEX,5,572,0,10.01918448,65
Ejido El Chichonal,H0010,CORR1873,45391.90584,55.74026682,9,419.2937511,4,67.60224233,3.888342381,116.7990341,413.7768645,42,2098.760498,2056.760498,2,"GTM, MEX",Mexico,MEX,16.8,765,0,10.01918448,65
Los Colorados,H0383,CORR0657,3802.719178,5.192113089,4,373.0846309,3,54.52354946,1.519999981,132.5406036,189.1784184,9.254881859,2213,2203.745118,1,COL,Colombia,COL,46.1,906.8863525,0,10.41565956,201.8667755
Los Colorados,H0379,CORR0660,3802.719178,5.01980374,4,386.0446036,2,45.74594054,1.519999981,132.5406036,123.2231115,9.254881859,1892,1882.745118,1,COL,Colombia,COL,21.8,817,0,10.41565956,201.8667755
Los Colorados,H0384,CORR0658,3802.719178,5.0462042,4,383.8620919,3,55.67436418,1.519999981,145.4247131,230.7743454,9.254881859,2074.302979,2065.048097,1,COL,Colombia,COL,5.9,466,0,10.41565956,201.8667755
Los Colorados,H0374,CORR0659,4013.988975,5.344629916,5,382.8422908,2,45.37001807,1.519999981,132.5406036,105.9238424,9.254881859,1771,1761.745118,1,COL,Colombia,COL,17.6,681.7889404,0,10.41565956,201.8667755
Los Colorados,H0381,CORR0656,3802.719178,5.48175247,4,353.3548509,3,51.83615144,1.519999981,132.5406036,128.3369563,9.254881859,1635,1625.745118,1,COL,Colombia,COL,10.1,482,0,10.41565956,201.8667755
Cuenca del Rio Abangares,H0352,CORR0877,3587.075717,63.75918271,4,28.20337411,1,77.72482522,27.98979187,117.8823624,1157.002092,346.4264832,1783,1436.573517,1,CRI,Costa Rica,CRI,29.3,624,97.67301636,10.46962246,325.5464478
Cuenca del Rio Abangares,H0353,CORR0879,6384.132721,38.28024074,5,83.90169639,2,79.74901767,27.98979187,136.3749542,1112.399813,346.4264832,2215,1868.573517,1,CRI,Costa Rica,CRI,169.2,1491.418457,90.57193592,10.46962246,325.5464478
Cuenca del Rio Abangares,H0353,CORR0880,8217.258457,42.85805262,7,96.48097554,2,81.74526053,27.98979187,136.3749542,1158.973381,346.4264832,2215,1868.573517,1,CRI,Costa Rica,CRI,169.2,1491.418457,90.57193592,10.46962246,325.5464478
Cuenca del Rio Abangares,H0350,CORR0878,1675.687326,12.23682226,2,68.87229278,2,61.01179361,13.00264931,117.4536972,506.5385299,132,1590,1458,1,CRI,Costa Rica,CRI,5,607,64.49062702,10.46962246,325.5464478
Cuenca del Rio Abangares,H0351,CORR0876,2282.696304,53.16209525,2,21.50130712,1,69.84007103,27.98979187,103.1120224,1061.511283,346.4264832,1787,1440.573517,1,CRI,Costa Rica,CRI,35.2,516.050415,96.60847685,10.46962246,325.5464478
Cayos Perlas,H0350,CORR1031,50665.78742,53.76234963,9,474.7253852,8,77.76890894,9.163599968,132.9910431,82.45140394,2,1590.408691,1588.408691,2,"CRI, NIC",Nicaragua,NIC,5,607,64.49062702,10.82775656,11
Cayos Perlas,H0353,CORR1033,58289.09121,63.46401864,9,462.8554565,8,85.30372631,9.163599968,132.9910431,86.1535086,2,2066,2064,2,"CRI, NIC",Nicaragua,NIC,169.2,1491.418457,90.57193592,10.82775656,11
Cayos Perlas,H0353,CORR1032,58428.10071,63.46857922,11,463.9039703,8,86.00723948,9.163599968,138.1873322,88.13831149,2,1963,1961,2,"CRI, NIC",Nicaragua,NIC,169.2,1491.418457,90.57193592,10.82775656,11
Cayos Perlas,H0349,CORR1035,52852.36292,52.20082808,9,510.1236762,8,77.007144,9.163599968,132.9910431,127.2856512,2,1722,1720,2,"CRI, NIC",Nicaragua,NIC,15.9,513.31604,100,10.82775656,11
Cayos Perlas,H0354,CORR1034,63042.08211,67.57787684,12,469.8516169,8,87.01905673,9.163599968,132.9910431,118.3502278,2,2558,2556,2,"CRI, NIC",Nicaragua,NIC,173.4,1706.536377,99.62816566,10.82775656,11
San Diego y San Felipe Las Barras,H0323,CORR0498,1771.794171,27.75549463,4,32.56635697,3,42.57910768,6.044500351,87.44055176,967.245261,450.2866821,2285,1834.713318,3,"GTM, HND, SLV",El Salvador,SLV,120.6,1066,70.81115661,10.87521634,96.05517578
San Diego y San Felipe Las Barras,H0314,CORR0499,1560.473725,18.25767967,3,43.81715419,1,28.064552,2.572599888,85.56199646,656.8538996,422,1923,1501,2,"GTM, SLV",Guatemala,GTM,5.9,555.4147949,99.95238792,10.87521634,96.05517578
San Diego y San Felipe Las Barras,H0323,CORR0496,2032.906807,29.01726604,3,35.78929954,2,43.23985691,6.044500351,99.39590454,995.759579,450.2866821,1991,1540.713318,1,SLV,El Salvador,SLV,120.6,1066,70.81115661,10.87521634,96.05517578
San Diego y San Felipe Las Barras,H0285,CORR0500,4337.479688,41.53994921,3,53.37986791,3,52.18404565,6.044500351,97.54188538,1237.488309,450.2866821,2259.391602,1809.104919,3,"GTM, HND, SLV",El Salvador,SLV,5,473.3928223,0,10.87521634,96.05517578
San Diego y San Felipe Las Barras,H0323,CORR0497,2158.1521,36.37747228,3,30.27168895,3,32.89768938,6.044500351,65.76902771,799.4633219,450.2866821,1840,1389.713318,2,"GTM, SLV",El Salvador,SLV,120.6,1066,70.81115661,10.87521634,96.05517578
Area de Conservacion La Caverna,H0083,CORR1616,416.0424558,6.458736746,2,33.1653209,1,75.28986625,35.18081665,95.50964355,717.3023335,298,1610,1312,2,"GTM, MEX",Mexico,MEX,7.5,311,0,10.8976563,294.6055756
Area de Conservacion La Caverna,H0085,CORR1618,416.0424558,6.173352544,2,34.71857774,1,70.7353867,35.18081665,103.2850418,729.4037622,298,1629.522095,1331.522095,2,"GTM, MEX",Mexico,MEX,24.3,975.1425781,0,10.8976563,294.6055756
Area de Conservacion La Caverna,H0074,CORR1619,516.7395741,7.16693165,1,37.26942761,1,65.37148649,29.77788353,104.0980072,747.3565809,308,1570,1262,1,MEX,Mexico,MEX,6.7,273,0,10.8976563,294.6055756
Area de Conservacion La Caverna,H0074,CORR1617,516.7395741,7.689862611,1,34.71857774,1,61.99866621,29.77788353,102.6831436,693.8952187,308,1554,1246,1,MEX,Mexico,MEX,6.7,273,0,10.8976563,294.6055756
Area de Conservacion La Caverna,H0089,CORR1620,514.38799,8.706420404,2,30.36321549,2,67.65042223,30.84707069,95.23413086,743.9888632,298.7526245,1720,1421.247375,2,"GTM, MEX",Mexico,MEX,232,1686,0.58795028,10.8976563,294.6055756
Limoncito,H0359,CORR1438,2932.411817,24.4582242,3,59.95361285,5,80.25226277,28.2010231,133.5654755,904.636136,4,1973,1969,1,CRI,Costa Rica,CRI,14.2,538,0,11.1445081,17
Limoncito,H0360,CORR1436,2927.812598,48.36138103,3,30.186667,4,71.38206896,28.2010231,118.4147568,476.8733315,4,1923,1919,1,CRI,Costa Rica,CRI,65.3,953,51.88379152,11.1445081,17
Limoncito,H0369,CORR1440,3652.856817,25.12859584,5,72.91516389,4,84.16278635,25.05617905,140.4252319,607.1488571,6.962951183,1685,1678.037049,1,CRI,Costa Rica,CRI,4712.9,2632.327881,87.99852511,11.1445081,17
Limoncito,H0369,CORR1439,3374.594622,32.3695149,4,52.11150557,4,79.00892745,28.2010231,135.6658783,1009.600118,4,2145,2141,1,CRI,Costa Rica,CRI,4712.9,2632.327881,87.99852511,11.1445081,17
Limoncito,H0357,CORR1437,1900.314777,19.24259349,2,49.47721203,5,80.22868115,28.2010231,167.109024,526.406965,4,1666,1662,1,CRI,Costa Rica,CRI,5,476,0,11.1445081,17
Barro Colorado,H0373,CORR0566,15597.44794,51.251442,4,152.6597923,4,69.0653583,1.335371614,130.2148895,233.4859856,26,1594.310791,1568.310791,1,PAN,Panama,PAN,5.9,564,83.67962271,11.18425382,93.81576443
Barro Colorado,H0377,CORR0578,33776.46559,71.49136586,10,236.942836,5,81.94877855,0.550000012,119.6304703,181.5882991,5,1617,1612,1,PAN,Panama,PAN,10.9,419.1104736,0,11.18425382,93.81576443
Barro Colorado,H0377,CORR0562,32604.70103,71.54428966,8,228.5580741,5,82.19254164,19.74095726,119.6304703,179.0439814,5,1607.741089,1602.741089,1,PAN,Panama,PAN,10.9,419.1104736,0,11.18425382,93.81576443
Barro Colorado,H0377,CORR0572,34772.05741,69.61360284,8,250.6020359,6,82.69564006,19.74095726,119.6304703,169.9404868,5,1607.741089,1602.741089,1,PAN,Panama,PAN,10.9,419.1104736,0,11.18425382,93.81576443
Barro Colorado,H0375,CORR0570,28076.5558,63.90517106,4,220.6693187,3,77.97209367,1.335371614,119.61866,229.6733925,9,1719,1710,1,PAN,Panama,PAN,5,391,0,11.18425382,93.81576443
Barro Colorado,H0373,CORR0576,22956.63144,61.38224541,10,187.3307974,6,77.42694274,0.550000012,130.2148895,196.3893839,5,1594.310791,1589.310791,1,PAN,Panama,PAN,5.9,564,83.67962271,11.18425382,93.81576443
Barro Colorado,H0373,CORR0561,21784.86659,60.56459865,8,180.1488896,6,77.76068015,19.74095726,130.2148895,201.2464217,5,1594.310791,1589.310791,1,PAN,Panama,PAN,5.9,564,83.67962271,11.18425382,93.81576443
Barro Colorado,H0375,CORR0575,35062.68094,65.97404248,8,266.7167487,6,83.34903559,19.74095726,119.61866,202.1784127,5,1719,1714,1,PAN,Panama,PAN,5,391,0,11.18425382,93.81576443
Barro Colorado,H0372,CORR0569,28076.5558,64.6865126,4,218.0334469,3,77.64742938,1.335371614,119.61866,212.449611,9,1813,1804,1,PAN,Panama,PAN,5.9,459.3896484,0,11.18425382,93.81576443
Barro Colorado,H0375,CORR0580,34067.08909,67.86453298,10,251.8546947,5,82.55351041,0.550000012,119.61866,209.2945048,5,1719,1714,1,PAN,Panama,PAN,5,391,0,11.18425382,93.81576443
Barro Colorado,H0372,CORR0579,34067.08909,68.58963869,10,249.2188229,5,82.34139178,0.550000012,119.61866,194.1072108,5,1813,1808,1,PAN,Panama,PAN,5.9,459.3896484,0,11.18425382,93.81576443
Barro Colorado,H0375,CORR0565,32895.32452,67.45152523,8,244.672787,5,82.92718455,19.74095726,119.61866,213.4593466,5,1719,1714,1,PAN,Panama,PAN,5,391,0,11.18425382,93.81576443
Barro Colorado,H0372,CORR0564,32895.32452,68.19358017,8,242.0369152,5,82.71441648,19.74095726,119.61866,197.8117456,5,1813,1808,1,PAN,Panama,PAN,5.9,459.3896484,0,11.18425382,93.81576443
Barro Colorado,H0377,CORR0573,34772.05741,69.27666642,8,251.80489,6,82.81852229,19.74095726,119.6304703,175.5190026,5,1617,1612,1,PAN,Panama,PAN,10.9,419.1104736,0,11.18425382,93.81576443
Barro Colorado,H0377,CORR0563,32604.70103,71.16492401,8,229.7609283,5,82.32770934,19.74095726,119.6304703,185.1051873,5,1617,1612,1,PAN,Panama,PAN,10.9,419.1104736,0,11.18425382,93.81576443
Barro Colorado,H0373,CORR0571,16063.06992,52.0903838,4,154.715098,4,69.27980174,1.944000006,130.2148895,231.7924114,26,1594.310791,1568.310791,1,PAN,Panama,PAN,5.9,564,83.67962271,11.18425382,93.81576443
Barro Colorado,H0377,CORR0568,27115.73921,66.22675807,4,205.4541677,3,76.62736909,1.335371614,119.0190735,269.8681399,20,1617,1597,1,PAN,Panama,PAN,10.9,419.1104736,0,11.18425382,93.81576443
Barro Colorado,H0377,CORR0577,33776.46559,71.86087837,10,235.7399819,5,81.81573535,0.550000012,119.6304703,175.7127524,5,1607.741089,1602.741089,1,PAN,Panama,PAN,10.9,419.1104736,0,11.18425382,93.81576443
Barro Colorado,H0377,CORR0567,27115.73921,66.62205857,4,204.2513136,3,76.4333361,1.335371614,119.0190735,263.6024689,20,1607.741089,1587.741089,1,PAN,Panama,PAN,10.9,419.1104736,0,11.18425382,93.81576443
Barro Colorado,H0372,CORR0574,35062.68094,66.63946033,8,264.0808769,6,83.15717542,19.74095726,119.61866,187.7318475,5,1813,1808,1,PAN,Panama,PAN,5.9,459.3896484,0,11.18425382,93.81576443
El Rosario,H0145,CORR0173,12724.42347,26.89407352,6,243.6231572,5,71.77086491,16.21098709,108.1398773,512.9114208,110,2362,2252,2,"GTM, MEX",Guatemala,GTM,5,547,62.35078751,11.20565267,60
El Rosario,H0148,CORR0175,12425.00045,28.46113514,4,224.7512174,5,73.45598871,16.21098709,123.7168655,378.8210729,110,1753,1643,2,"GTM, MEX",Guatemala,GTM,5.9,435,0,11.20565267,60
El Rosario,H0134,CORR0172,12705.34181,32.04171002,5,204.1640596,4,73.22323926,16.21098709,102.1512222,275.2050026,110,1896,1786,2,"GTM, MEX",Guatemala,GTM,39.4,616,1.170833796,11.20565267,60
El Rosario,H0148,CORR0174,12425.00045,28.53093959,4,224.1955535,5,73.32287138,16.21098709,123.7168655,376.1901125,110,1753,1643,2,"GTM, MEX",Guatemala,GTM,5.9,435,0,11.20565267,60
El Rosario,H0124,CORR0171,12425.00045,31.55865434,4,202.678543,4,72.0112288,16.21098709,102.1512222,270.8601922,110,1881,1771,2,"GTM, MEX",Guatemala,GTM,9.2,440,0,11.20565267,60
Parque Ecologico Tuzandepetl,H0007,CORR1676,518.0287018,1.412408121,1,193.1384996,3,42.5209868,6.431007862,109.4147491,243.750843,9,1630,1621,1,MEX,Mexico,MEX,5.9,490,0,11.2119448,44
Parque Ecologico Tuzandepetl,H0018,CORR1679,518.0287018,1.281817498,1,213.1466694,3,42.26969515,6.431007862,97.27526855,255.178243,9,2063.195313,2054.195313,1,MEX,Mexico,MEX,39.4,1127,0,11.2119448,44
Parque Ecologico Tuzandepetl,H0012,CORR1677,518.0287018,1.373164767,1,198.6599205,3,43.05262575,6.431007862,109.4147491,282.3067275,9,1850,1841,1,MEX,Mexico,MEX,26.8,616,0,11.2119448,44
Parque Ecologico Tuzandepetl,H0029,CORR1678,518.0287018,1.277338196,1,213.5767055,3,44.04308904,6.431007862,109.4147491,316.7126524,9,1743,1734,1,MEX,Mexico,MEX,114.8,690.161499,27.53438016,11.2119448,44
Parque Ecologico Tuzandepetl,H0021,CORR1680,518.0287018,1.296943131,1,210.3829378,3,45.33655543,6.431007862,109.4147491,333.5315552,9,1600,1591,1,MEX,Mexico,MEX,22.6,689,0,11.2119448,44
Guiexoxa,H0018,CORR1865,3323.764585,15.55549968,3,113.0869601,3,55.51900668,15.97716522,99.8764801,529.2903705,77,2203,2126,1,MEX,Mexico,MEX,39.4,1127,0,11.31915351,270.8119507
Guiexoxa,H0027,CORR1862,4007.894026,26.44213859,2,80.66797665,2,44.01677695,12.61731529,106.6701965,1025.754757,208.6247559,2004,1795.375244,1,MEX,Mexico,MEX,21.8,786,0,11.31915351,270.8119507
Guiexoxa,H0018,CORR1864,3323.764585,16.01619877,3,109.8196014,3,55.15992359,15.97716522,99.8764801,479.8432448,77,2147.958496,2070.958496,1,MEX,Mexico,MEX,39.4,1127,0,11.31915351,270.8119507
Guiexoxa,H0034,CORR1863,4007.894026,23.76063856,2,89.88567628,2,44.70934159,12.61731529,106.6701965,1062.306695,208.6247559,1880,1671.375244,1,MEX,Mexico,MEX,5,547.4034424,0,11.31915351,270.8119507
Guiexoxa,H0016,CORR1861,4007.894026,44.45632704,2,47.85194243,2,46.31126471,22.31077576,80.99559021,1177.692735,471,1800,1329,1,MEX,Mexico,MEX,20.1,871.6506348,0,11.31915351,270.8119507
Hacienda El Viejo,H0350,CORR1632,1855.571472,14.35043576,4,65.17220375,2,46.680979,5.831012249,110.9808426,249.0539454,5,1590,1585,1,CRI,Costa Rica,CRI,5,607,64.49062702,11.51706438,141
Hacienda El Viejo,H0353,CORR1635,6414.386028,19.11940768,7,169.1318747,3,69.43917878,8.352014542,136.3749542,591.8477672,5,2215,2210,1,CRI,Costa Rica,CRI,169.2,1491.418457,90.57193592,11.51706438,141
Hacienda El Viejo,H0349,CORR1631,3092.861211,21.42219119,4,72.80031328,2,56.46641648,5.831012249,93.22090149,295.8971175,5,1549,1544,1,CRI,Costa Rica,CRI,15.9,513.31604,100,11.51706438,141
Hacienda El Viejo,H0352,CORR1634,3604.375709,16.0303145,6,113.3577294,2,64.30627602,8.352014542,117.8823624,357.0117172,5,1783,1778,1,CRI,Costa Rica,CRI,29.3,624,97.67301636,11.51706438,141
Hacienda El Viejo,H0351,CORR1633,2299.996202,10.87334262,4,106.6556624,2,61.91025718,8.352014542,103.1120224,285.385837,5,1787,1782,1,CRI,Costa Rica,CRI,35.2,516.050415,96.60847685,11.51706438,141
Cerros de Turrubares,H0353,CORR0694,3378.177398,26.9689669,4,63.0709037,2,66.1855907,23.93967438,111.487648,1029.744418,84,2123,2039,1,CRI,Costa Rica,CRI,169.2,1491.418457,90.57193592,11.84464569,497.9259644
Cerros de Turrubares,H0363,CORR0693,1661.268649,16.87855789,2,49.41439815,3,84.95214367,35.00072479,145.2545929,777.3105059,130,1846,1716,1,CRI,Costa Rica,CRI,8.4,1051,0,11.84464569,497.9259644
Cerros de Turrubares,H0361,CORR0692,1661.268649,17.75703776,2,46.90145981,3,91.64188472,50.42831802,145.2545929,914.2349496,130,1914,1784,1,CRI,Costa Rica,CRI,18.4,1045,47.50463193,11.84464569,497.9259644
Cerros de Turrubares,H0353,CORR0695,3347.14565,26.74207335,4,62.91005868,2,64.81009903,23.93967438,113.1987915,1027.137831,84,2019,1935,1,CRI,Costa Rica,CRI,169.2,1491.418457,90.57193592,11.84464569,497.9259644
Cerros de Turrubares,H0356,CORR0691,1691.878882,16.99874762,2,50.03018156,2,76.60948275,31.17031097,136.6507416,980.1042805,274.1358337,2022,1747.864166,1,CRI,Costa Rica,CRI,10.9,734,100,11.84464569,497.9259644
Cabo Blanco,H0351,CORR0002,6544.993467,17.90491713,6,184.4104933,4,58.89330128,2.112913847,106.429306,234.8248122,3,1787,1784,1,CRI,Costa Rica,CRI,35.2,516.050415,96.60847685,12.49647461,381
Cabo Blanco,H0361,CORR0003,8908.562602,15.56407596,8,288.5478288,7,63.04979164,2.112913847,145.2545929,310.6662855,3,1914,1911,1,CRI,Costa Rica,CRI,18.4,1045,47.50463193,12.49647461,381
